,Molecule ChEMBL ID,Molecule Name,Molecular Weight,#RO5 Violations,Smiles,Standard Value,Standard Units,pChEMBL Value
2323,CHEMBL4248176,,544.56,2,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,2200.0,nM,5.66
2324,CHEMBL470938,,283.37,0,CC/C(=C\c1ccc(N(C)C)cc1)c1cc(O)cc(O)c1,2200.0,nM,5.66
2325,CHEMBL502799,,533.66,1,CC(=O)O[C@@]12[C@H](OC(=O)[C@@H](C(C)C)N(C)C)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@@]4(O)C(=O)C(C)=C[C@H]43)[C@@H]1C2(C)C,2200.0,nM,5.66
2326,CHEMBL503071,,498.75,1,COC(=O)[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,2200.0,nM,5.66
2327,CHEMBL396182,,259.26,0,O=C(O)Cc1cccn1-c1ccc2c(c1)OCCO2,2200.0,nM,5.66
2328,CHEMBL2018674,,412.48,0,CCn1c(Cn2nc(Cc3ccc(OC)cc3)c3onc(C)c3c2=O)n[nH]c1=S,2200.0,nM,5.66
2329,CHEMBL500387,,517.66,1,CC(=O)O[C@@]12[C@H](OC(=O)[C@@H](C(C)C)N(C)C)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@H]4C(=O)C(C)=C[C@H]43)[C@@H]1C2(C)C,2200.0,nM,5.66
2330,CHEMBL466861,,395.37,0,CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)c1ccccc1OC(C)=O,2200.0,nM,5.66
2331,CHEMBL427835,,278.31,0,NS(=O)(=O)c1ccc(/N=C/c2ccc(F)cc2)cc1,2220.0,nM,5.65
2332,CHEMBL4212716,,453.29,1,COc1ccc(-c2nc3cc(NC(=O)c4ccccc4Br)ccc3o2)cc1OC,2240.0,nM,5.65
2333,CHEMBL363741,,382.41,0,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3F)c(C(N)=O)[nH]c2c1,2240.0,nM,5.65
2334,CHEMBL340458,,298.41,0,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)CCC2)cc1,2250.0,nM,5.65
2335,CHEMBL4471996,,442.50,0,COc1cccc(-c2cc(C(=O)N3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)c1,2250.0,nM,5.65
2336,CHEMBL3113237,,414.18,0,O=S(=O)(Nc1ccncc1Nc1ccc(F)c(Br)c1)C(F)(F)F,2270.0,nM,5.64
2337,CHEMBL159206,,525.76,2,CCCCCCCCCCCCCCCc1cccc(OC)c1CSc1nc2cc([N+](=O)[O-])ccc2[nH]1,2270.0,nM,5.64
2338,CHEMBL3410359,,439.92,0,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccccc2Cl)cc1,2280.0,nM,5.64
2339,CHEMBL1689431,,353.40,0,COc1ccc2cc([C@H](C)C(=O)OCCS(=O)(=O)NO)ccc2c1,2300.0,nM,5.64
2340,CHEMBL577482,,424.40,0,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CC(=O)O)cc2)cc1,2300.0,nM,5.64
2341,CHEMBL3264691,,338.39,0,COc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,2300.0,nM,5.64
2342,CHEMBL1917087,,455.76,0,NS(=O)(=O)c1cc2c(cc1Cl)S(c1ccc(Br)cc1)=NS2(=O)=O,2300.0,nM,5.64
2343,CHEMBL69557,,352.32,0,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2F)cc1,2300.0,nM,5.64
2344,CHEMBL3265354,,383.39,0,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,2300.0,nM,5.64
2345,CHEMBL459814,AVAROL,314.47,1,CC1=CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)Cc1cc(O)ccc1O,2300.0,nM,5.64
2346,CHEMBL4084975,,263.68,0,Cc1c(C(=O)/C(Cl)=N/O)cnn1-c1ccccc1,2330.0,nM,5.63
2347,CHEMBL4870684,,437.56,0,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1C(C)O,2340.0,nM,5.63
2348,CHEMBL224624,,294.33,0,COc1ccc(Oc2cnccc2NS(C)(=O)=O)cc1,2360.0,nM,5.63
2349,CHEMBL98610,CARDOL,320.52,1,CCCCCCCCCCCCCCCc1cc(O)cc(O)c1,2360.0,nM,5.63
2350,CHEMBL71052,,316.34,0,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2)cc1,2398.83,nM,5.62
2351,CHEMBL3087872,,324.31,0,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccc(F)cc2)nn1,2400.0,nM,5.62
2352,CHEMBL106203,,254.33,0,CCc1cccc(-c2ccc(C(C)C(=O)O)cc2)c1,2400.0,nM,5.62
2353,CHEMBL25,ASPIRIN,180.16,0,CC(=O)Oc1ccccc1C(=O)O,2400.0,nM,5.62
2354,CHEMBL607560,,293.27,0,CC(C(=O)O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1,2400.0,nM,5.62
2355,CHEMBL3264699,,326.36,0,Fc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,2400.0,nM,5.62
2356,CHEMBL43664,,363.41,0,COc1ccc(-c2ccc(CCC(=O)O)n2-c2ccc(C(C)=O)cc2)cc1,2400.0,nM,5.62
2357,CHEMBL149213,,371.70,1,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCCCCl)c1Cl,2400.0,nM,5.62
2358,CHEMBL1275942,,248.32,0,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,2400.0,nM,5.62
2359,CHEMBL398087,,219.21,0,O=C(O)Cc1ccn(-c2ccccc2F)c1,2400.0,nM,5.62
2360,CHEMBL346697,,411.89,0,COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCC(N(O)C(C)=O)C3)cc1,2400.0,nM,5.62
2361,CHEMBL1797512,,573.58,2,CC(=O)OCO/N=[N+](/[O-])N1CCC[C@@H]1C(=O)OCc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1,2400.0,nM,5.62
2362,CHEMBL4104574,,380.50,0,CC(=O)c1ccc(Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cc1,2410.0,nM,5.62
2363,CHEMBL1204024,,323.85,0,CS(=O)(=O)Nc1ccncc1NC1CCCCC1.Cl.O,2440.0,nM,5.61
2364,CHEMBL339258,,424.40,0,Cc1cc(=O)c(Oc2ccc(C(F)(F)F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,2449.06,nM,5.61
2365,CHEMBL4864146,,373.43,1,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(F)cc1,2460.0,nM,5.61
2366,CHEMBL2096834,,392.83,0,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,2470.0,nM,5.61
2367,CHEMBL3410340,,417.53,0,Cc1cccc(C2C3CCc4ccccc4C3=NN2c2ccc(S(N)(=O)=O)cc2)c1,2480.0,nM,5.61
2368,CHEMBL4777518,,424.53,0,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)cc2-c2ccccc2)cc1,2480.0,nM,5.61
2369,CHEMBL276762,,474.97,1,COc1ccc(-c2nc(-c3ccccc3Cl)sc2-c2ccc(S(N)(=O)=O)cc2)cc1F,2480.0,nM,5.61
2370,CHEMBL365033,,235.29,0,Cc1onc(-c2ccccc2)c1-c1ccccc1,2490.0,nM,5.6
2371,CHEMBL320140,,388.26,0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccc(Br)cc1,2500.0,nM,5.6
2372,CHEMBL605820,,411.52,0,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,2500.0,nM,5.6
2373,CHEMBL3775406,,385.18,0,Cc1ccc(Nc2c(F)cccc2I)c(CC(=O)O)c1,2500.0,nM,5.6
2374,CHEMBL458026,,329.38,0,COc1ccc(-c2cn(-c3ccc(S(C)(=O)=O)cc3)nn2)cc1,2500.0,nM,5.6
2375,CHEMBL2171253,,368.78,0,C[C@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cocn3)c2c1,2500.0,nM,5.6
2376,CHEMBL14266,,329.48,0,CN(CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)CC1CC1,2500.0,nM,5.6
2377,CHEMBL4065539,,487.49,0,NS(=O)(=O)c1ccc(-n2nc(C(=O)Oc3ccc4ccc(=O)oc4c3)cc2-c2ccccc2)cc1,2500.0,nM,5.6
2378,CHEMBL3425989,,345.35,0,CC(=O)N[C@H]1Oc2ccc(CCO)cc2O[C@@H]1c1ccc(O)c(O)c1,2500.0,nM,5.6
2379,CHEMBL3322415,,335.82,0,NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Cl)c2)cc1,2500.0,nM,5.6
2380,CHEMBL3774538,,534.30,1,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCc3ccc(I)cc3)n2)cc1,2500.0,nM,5.6
2381,CHEMBL3576980,,586.63,1,Cc1ccc(S(=O)(=O)n2cc(C(=O)C(=O)NCC(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)c3ccccc32)cc1,2500.0,nM,5.6
2382,CHEMBL1766294,,514.53,2,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,2500.0,nM,5.6
2383,CHEMBL67581,,459.48,0,COc1ccc(-n2nc(C(=O)CCCO[N+](=O)[O-])cc2-c2ccc(S(C)(=O)=O)cc2)cc1,2500.0,nM,5.6
2384,CHEMBL2283159,,359.40,0,CC(=O)Nc1ccc(/C(=C\c2ccc(S(C)(=O)=O)cc2)C(=O)O)cc1,2500.0,nM,5.6
2385,CHEMBL221907,CUDRAFLAVONE B,420.46,1,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2cc3c(c(O)c2c1=O)C=CC(C)(C)O3,2500.0,nM,5.6
2386,CHEMBL95659,,461.95,0,COc1ccc2c(c1)c(CC(=O)NNCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,2500.0,nM,5.6
2387,CHEMBL458025,,313.38,0,Cc1ccc(-c2cn(-c3ccc(S(C)(=O)=O)cc3)nn2)cc1,2500.0,nM,5.6
2388,CHEMBL3425978,,348.35,0,CCO[C@@]1(c2ccc(O)c(O)c2)Oc2ccc(CCO)cc2O[C@@H]1O,2520.0,nM,5.6
2389,CHEMBL1080407,,347.32,0,COc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,2530.0,nM,5.6
2390,CHEMBL468886,,244.26,0,C/C(=C\c1cc(O)cc(O)c1)c1cccc(F)c1,2540.0,nM,5.59
2391,CHEMBL4245581,,562.55,2,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(F)cc2)n(-c2ccccc2)n1,2540.0,nM,5.59
2392,CHEMBL4061105,,340.81,0,Cc1c(C(=O)NCCc2ccccc2)nc2ccc(Cl)cc2c1O,2540.0,nM,5.59
2393,CHEMBL387879,,387.17,0,O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1Cl)C(F)(F)F,2550.0,nM,5.59
2394,CHEMBL1078091,,342.22,0,CS(=O)(=O)Nc1ccncc1Nc1cccc(Br)c1,2560.0,nM,5.59
2395,CHEMBL157616,,294.79,0,Clc1ccc(-c2nn(-c3ccccc3)c3c2CCC3)cc1,2590.0,nM,5.59
2396,CHEMBL339817,,390.46,0,Cc1cc(=O)c(-c2ccc3ccccc3c2)c(-c2ccc(S(C)(=O)=O)cc2)o1,2590.0,nM,5.59
2397,CHEMBL357262,,280.32,0,CCc1cc(/C=C/C(=O)O)cc(C(=O)c2ccccc2)c1,2600.0,nM,5.58
2398,CHEMBL596887,,293.27,0,CC(C(=O)O)c1ccccc1-c1ccn(C(F)F)c(=O)c1,2600.0,nM,5.58
2399,CHEMBL3425986,,386.40,0,CC(=O)NCCc1ccc2c(c1)O[C@H](NC(C)=O)[C@@H](c1ccc(O)c(O)c1)O2,2600.0,nM,5.58
2400,CHEMBL3596281,,393.53,0,COc1ccc(N2CCN(CC3=NOC(C)(C)CC3c3ccccc3)CC2)cc1,2600.0,nM,5.58
2401,CHEMBL1916967,,481.46,0,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(F)cc2)n1,2600.0,nM,5.58
2402,CHEMBL151322,,381.26,0,COC(=O)[C@H](C)NC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,2600.0,nM,5.58
2403,CHEMBL579022,,386.33,0,CC(=O)NS(=O)(=O)c1cc(-c2ccn(C(F)F)c(=O)c2)ccc1C(=O)O,2600.0,nM,5.58
2404,CHEMBL320433,,343.31,1,Cc1ccc(-c2cc(C(F)(F)F)n(-c3ccc(N=[N+]=[N-])cc3)n2)cc1,2630.0,nM,5.58
2405,CHEMBL28664,,412.35,0,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc([N+](=O)[O-])cc2)cc1,2630.0,nM,5.58
2406,CHEMBL161788,,494.79,1,CCCCCCCCCCCCCCCc1cccc(OC)c1CSc1nc2cc(C)ccc2[nH]1,2630.0,nM,5.58
2407,CHEMBL3410342,,433.53,0,COc1ccccc1C1C2CCc3ccccc3C2=NN1c1ccc(S(N)(=O)=O)cc1,2630.0,nM,5.58
2408,CHEMBL3747306,,417.94,0,NS(=O)(=O)c1ccc(N2N=C(c3cccs3)CC2c2ccc(Cl)cc2)cc1,2640.0,nM,5.58
2409,CHEMBL297527,,396.39,0,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(N)cc2)cc1,2640.0,nM,5.58
2410,CHEMBL3735721,,490.01,0,CS(=O)(=O)c1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc(Cl)cc3)C2)cc1,2670.0,nM,5.57
2411,CHEMBL1079877,,263.32,0,CS(=O)(=O)Nc1ccncc1Nc1ccccc1,2690.0,nM,5.57
2412,CHEMBL1081856,,331.32,0,Cc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,2690.0,nM,5.57
2413,CHEMBL1682232,,318.33,0,CS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(F)cc2)cc1,2700.0,nM,5.57
2414,CHEMBL3425990,,384.39,0,CC(=O)/N=C/Cc1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](NC(C)=O)O2,2700.0,nM,5.57
2415,CHEMBL3087875,,361.19,0,O=c1oc2ccc(Cl)cc2n1Cc1cn(-c2ccc(Cl)cc2)nn1,2700.0,nM,5.57
2416,CHEMBL497677,,424.39,0,CC(C(=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c1ccc(C(=O)c2cccs2)cc1,2700.0,nM,5.57
2417,CHEMBL3774754,,379.39,1,CC(C(=O)O)c1ccc(-c2cccc(OC(=O)Nc3ccccc3)c2)c(F)c1,2700.0,nM,5.57
2418,CHEMBL493969,,306.32,0,CC(=O)c1cc(C(C)=O)c2c(=O)cc(-c3ccccc3)oc2c1,2700.0,nM,5.57
2419,CHEMBL2160142,,390.30,0,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccccc2)=N1,2700.0,nM,5.57
2420,CHEMBL16127,,388.53,0,C=CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1,2700.0,nM,5.57
2421,CHEMBL4206180,,434.45,0,COc1ccc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)cc1OC,2700.0,nM,5.57
2422,CHEMBL2160139,,363.49,0,Cc1cccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)c1,2700.0,nM,5.57
2423,CHEMBL4750752,,350.54,1,CCCCCCCCCCCCCCCc1cc(O)cc(OC)c1O,2710.0,nM,5.57
2424,CHEMBL270087,,336.37,0,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1O,2710.0,nM,5.57
2425,CHEMBL406434,,318.35,0,COC(=O)c1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,2730.0,nM,5.56
2426,CHEMBL3410363,,474.37,0,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccc(Cl)cc2Cl)cc1,2740.0,nM,5.56
2427,CHEMBL451044,,292.46,1,CCCCCCCCCCCCCc1cc(O)cc(O)c1,2740.0,nM,5.56
2428,CHEMBL3264698,,387.26,0,Brc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,2750.0,nM,5.56
2429,CHEMBL956,SUPROFEN,260.31,0,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,2750.0,nM,5.56
2430,CHEMBL161619,,481.75,1,CCCCCCCCCCCCCCCc1cccc(OC)c1CSc1nc2ccccc2o1,2770.0,nM,5.56
2431,CHEMBL3087873,,385.22,0,Cc1ccc2oc(=O)n(Cc3cn(-c4ccc(Br)cc4)nn3)c2c1,2780.0,nM,5.56
2432,CHEMBL270243,,276.32,0,NS(=O)(=O)c1ccc(/N=C/c2cccc(O)c2)cc1,2780.0,nM,5.56
2433,CHEMBL4066211,,370.84,0,Cc1c(C(=O)NC(CO)Cc2ccccc2)nc2ccc(Cl)cc2c1O,2780.0,nM,5.56
2434,CHEMBL4448607,,545.04,2,CC(=O)n1nc(-c2ccc(Cl)cc2)cc1-c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,2790.0,nM,5.55
2435,CHEMBL4451192,,495.59,1,Nc1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,2800.0,nM,5.55
2436,CHEMBL74276,,284.31,0,COc1ccc(C(=O)c2ccccc2)cc1C(C)C(=O)O,2800.0,nM,5.55
2437,CHEMBL1766301,,557.60,2,Cc1ccc(-c2cc(CCCNC(=O)Nc3cccc(C(F)(F)F)c3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,2800.0,nM,5.55
2438,CHEMBL3264695,,387.26,0,Brc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,2800.0,nM,5.55
2439,CHEMBL1916955,,603.27,1,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c1,2800.0,nM,5.55
2440,CHEMBL466815,,393.47,0,COc1ccc(Nc2c(-c3ccc(S(C)(=O)=O)cc3)nc3ccccn23)cc1,2800.0,nM,5.55
2441,CHEMBL344540,,468.46,0,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CNC(C)=O)c2)cc1,2800.0,nM,5.55
2442,CHEMBL110145,,382.37,0,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,2800.0,nM,5.55
2443,CHEMBL4066899,,305.76,0,Cc1c(C(=O)N2CCNCC2)nc2ccc(Cl)cc2c1O,2810.0,nM,5.55
2444,CHEMBL4241367,,576.58,2,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(F)cc2)cc1,2840.0,nM,5.55
2445,CHEMBL3736014,,438.48,0,CS(=O)(=O)c1ccc(C2=NN(c3ccc(C(=O)O)cc3)C(c3ccc(F)cc3)C2)cc1,2840.0,nM,5.55
2446,CHEMBL270263,,292.32,0,NS(=O)(=O)c1ccc(/N=C/c2ccc(O)c(O)c2)cc1,2850.0,nM,5.54
2447,CHEMBL4097555,,618.70,2,COc1cc(C2CC(c3ccc(Nc4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)=NN2C(C)=O)cc(OC)c1OC,2860.0,nM,5.54
2448,CHEMBL195437,4-OCTYLPHENOL,206.33,0,CCCCCCCCc1ccc(O)cc1,2862.0,nM,5.54
2449,CHEMBL297820,,353.44,0,CC(=O)c1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,2870.0,nM,5.54
2450,CHEMBL408619,,260.32,0,NS(=O)(=O)c1ccc(/N=C/c2ccccc2)cc1,2870.0,nM,5.54
2451,CHEMBL320961,,381.38,0,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)n1,2884.03,nM,5.54
2452,CHEMBL4790061,,497.58,0,CCOC(=O)C1CCN(C(=O)Nc2cc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)CC1,2890.0,nM,5.54
2453,CHEMBL2159926,,379.49,0,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C2=NC(=O)CS2)cc1,2900.0,nM,5.54
2454,CHEMBL3322412,,380.27,0,NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Br)c2)cc1,2900.0,nM,5.54
2455,CHEMBL44319,,381.38,0,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccccc2)cc1,2900.0,nM,5.54
2456,CHEMBL409627,CONFERTIFLORIN,306.36,0,C=C1C(=O)O[C@@H]2[C@H]1[C@@H](OC(C)=O)C[C@H](C)[C@@H]1CCC(=O)[C@]12C,2900.0,nM,5.54
2457,CHEMBL336011,,353.37,0,NS(=O)(=O)c1ccc(C2=C(c3cc(F)c(F)c(F)c3)CCC2)cc1,2900.0,nM,5.54
2458,CHEMBL404607,,350.40,0,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,2930.0,nM,5.53
2459,CHEMBL3234231,,391.52,1,COC(=O)/C(=C/c1ccc2ccccc2c1)CSc1nc2ccccc2s1,2930.0,nM,5.53
2460,CHEMBL270264,,306.34,0,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)ccc1O,2950.0,nM,5.53
2461,CHEMBL3234224,,393.39,1,COC(=O)/C(=C/c1ccc(C(F)(F)F)cc1)CSc1nc2ccccc2o1,2950.0,nM,5.53
2462,CHEMBL4867405,,425.50,0,COCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,2950.0,nM,5.53
2463,CHEMBL4873017,,390.87,0,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1cccnc1Cl,2960.0,nM,5.53
2464,CHEMBL4465261,,456.52,0,CCOc1ccc(-c2cc(C(=O)N3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,2990.0,nM,5.52
2465,CHEMBL1917103,,376.34,0,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(C(F)(F)F)cc1,2990.0,nM,5.52
2466,CHEMBL463769,,288.25,0,COc1cc2c(=O)c3c(OC)c(O)ccc3oc2cc1O,2990.0,nM,5.52
2467,CHEMBL1766300,,542.58,2,CS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,3000.0,nM,5.52
2468,CHEMBL237398,,400.86,0,Cc1c(CC(=O)NCCCO)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,3000.0,nM,5.52
2469,CHEMBL4644265,,475.89,1,COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(N3CCOCC3)n2)nn1,3000.0,nM,5.52
2470,CHEMBL149076,,368.48,0,Cc1csc2nc(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)n12,3000.0,nM,5.52
2471,CHEMBL553088,,383.90,0,CS(=O)(=O)c1ccc(-c2cc(N)sc2-c2ccc(F)cc2)cc1.Cl,3000.0,nM,5.52
2472,CHEMBL16881,,320.46,0,COc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,3000.0,nM,5.52
2473,CHEMBL4563498,,358.42,0,CS(=O)(=O)c1ccc(Cc2nnnn2-c2ccc(CCO)cc2)cc1,3000.0,nM,5.52
2474,CHEMBL255175,,305.32,0,NS(=O)(=O)c1ccc(/N=C/c2ccc([N+](=O)[O-])cc2)cc1,3000.0,nM,5.52
2475,CHEMBL4633416,,580.99,2,COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)nn1,3000.0,nM,5.52
2476,CHEMBL209689,,344.41,0,Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,3000.0,nM,5.52
2477,CHEMBL407712,,409.39,0,NS(=O)(=O)c1ccc(-c2nc(NCc3ccccn3)cc(C(F)(F)F)n2)cc1,3000.0,nM,5.52
2478,CHEMBL15058,,328.50,1,CC(C)(C)c1cc(C(=O)CCCC2CC2)cc2c1OCCC2(C)C,3000.0,nM,5.52
2479,CHEMBL405127,,302.35,0,CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccccc2)cc1,3000.0,nM,5.52
2480,CHEMBL326362,,330.45,0,CC(C)(C)c1cc(/C=C2/SC(N)=NC2=O)cc2c1OCC2(C)C,3000.0,nM,5.52
2481,CHEMBL3809760,,379.41,0,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)OCc1ccccc1)C(=O)O,3000.0,nM,5.52
2482,CHEMBL144920,,248.35,0,CCCC#CCSc1ccccc1OC(C)=O,3000.0,nM,5.52
2483,CHEMBL149775,,353.25,0,COCCNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,3000.0,nM,5.52
2484,CHEMBL388531,,339.22,0,OC[C@H]1C[C@](O)(c2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)O1,3000.0,nM,5.52
2485,CHEMBL4794910,,526.66,1,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCCCCCCCCC(=O)O)cc2-c2ccccc2)cc1,3040.0,nM,5.52
2486,CHEMBL271832,,320.37,0,COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1OC,3090.0,nM,5.51
2487,CHEMBL161793,,334.44,0,CNS(=O)(=O)c1ccc(-c2oc(C)nc2C2CCCCC2)cc1,3100.0,nM,5.51
2488,CHEMBL3087876,,344.73,0,O=c1oc2ccc(Cl)cc2n1Cc1cn(-c2ccccc2F)nn1,3100.0,nM,5.51
2489,CHEMBL1275972,,266.31,0,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1F,3100.0,nM,5.51
2490,CHEMBL4163044,,501.49,2,COc1ccc(-c2noc(CC(=O)OC[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@H]3O)c2-c2ccc(OC)cc2)cc1,3100.0,nM,5.51
2491,CHEMBL407019,,260.32,0,NS(=O)(=O)c1ccc(/C=N/c2ccccc2)cc1,3110.0,nM,5.51
2492,CHEMBL446198,,334.35,0,COC(=O)c1cc(/N=C/c2ccc(S(N)(=O)=O)cc2)ccc1O,3130.0,nM,5.5
2493,CHEMBL4104705,,304.78,0,Cc1c(C(=O)N2CCCCC2)nc2ccc(Cl)cc2c1O,3140.0,nM,5.5
2494,CHEMBL4162939,,392.51,0,Cc1cccc(C)c1NC(=S)NNC(=O)Nc1ccc(S(C)(=O)=O)cc1,3140.0,nM,5.5
2495,CHEMBL3234235,,407.33,0,CCOC(=O)/C(=C/c1ccc(Br)cc1)CSc1nc(C)cc(C)n1,3170.0,nM,5.5
