"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL298269";"";"0";"401.80";"0";"3.86";"34";"NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"20.15";"0.43";"4.24";"10.38";"1";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL44924";"";"0";"381.38";"0";"3.54";"32";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(N)c2)cc1";"IC50";"'='";"5890.0";"nM";"5.23";"";"";"UO_0000065";"13.71";"0.27";"1.69";"6.71";"1";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL44466";"";"0";"380.39";"0";"4.27";"35b";"Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"790.0";"nM";"6.10";"";"";"UO_0000065";"16.04";"0.32";"1.83";"11.74";"0";"CHEMBL655565";"Inhibitory activity against human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133620";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL338457";"";"0";"469.74";"1";"5.23";"36";"Cc1cc(=O)c(Oc2ccc(Br)cc2Cl)c(-c2ccc(S(C)(=O)=O)cc2)o1";"IC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"13.86";"0.33";"1.28";"8.85";"1";"CHEMBL766724";"Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149180";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL42398";"";"0";"381.38";"0";"3.51";"37";"Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"19.73";"0.40";"4.01";"9.65";"1";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL47638";"";"0";"415.82";"0";"4.58";"10";"CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"18.09";"0.38";"2.94";"11.76";"0";"CHEMBL762918";"In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2 expressed in sf-9 cells infected with baculovirus";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147488";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3308860";""
"CHEMBL102223";"";"0";"277.28";"0";"4.10";"17";"[N-]=[N+]=Nc1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"'='";"196.0";"nM";"6.71";"";"";"UO_0000065";"24.19";"0.44";"2.61";"8.94";"0";"CHEMBL767760";"Inhibitory concentration against Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134587";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL97935";"";"0";"411.32";"1";"5.39";"20";"CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)csc2Br)cc1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL769643";"Inhibitory activity against human recombinant Prostaglandin G/H synthase 2 expressed in microsomes taken from baculovirus infected Sf9 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"Microsomes";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128908";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";"CHEMBL3308860";""
"CHEMBL118";"CELECOXIB";"4";"381.38";"0";"3.51";"SID535138";"Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1";"IC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"18.99";"0.38";"3.73";"9.29";"1";"CHEMBL3102295";"Inhibition of COX-2 (unknown origin) by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098067";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL97088";"";"0";"483.95";"1";"6.60";"20";"COc1ccc2c(c1)c(CC(=O)Oc1cccc3ccccc13)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"10.95";"0.21";"-1.30";"9.21";"0";"CHEMBL762913";"In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (66 nM) using [14C]AA (50 uM) was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133457";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL7162";"NS-398";"0";"314.36";"0";"2.68";"NS-398";"CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1";"IC50";"'='";"1.0";"nM";"9.00";"Potential transcription error";"";"UO_0000065";"";"";"";"";"1";"CHEMBL769657";"The compound was evaluated for its inhibitory activity against Prostaglandin G/H synthase 2 using osteosarcomes cells";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135226";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL2171253";"";"0";"368.78";"0";"4.31";"(S)-(+)-15i";"C[C@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cocn3)c2c1";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"15.19";"0.29";"1.29";"6.57";"0";"CHEMBL2172930";"Inhibition of human COX2 pre-incubated for 10 mins before substrate addition by enzyme immunoassay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169800";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL316771";"";"0";"304.32";"0";"3.70";"5";"COc1cc(OC)cc(-c2ccc(C(C)C(=O)O)cc2F)c1";"IC50";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"23.51";"0.44";"3.45";"12.83";"0";"CHEMBL763084";"In vitro inhibitory activity against Prostaglandin G/H synthase 2 (COX-2) in human";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131913";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL149213";"";"0";"371.70";"1";"5.40";"6";"Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCCCCl)c1Cl";"IC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"15.12";"0.33";"0.22";"13.66";"0";"CHEMBL771918";"Inhibition of the human Prostaglandin G/H synthase 2 was determined by thin-layer chromatography assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135055";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL269818";"";"0";"427.47";"0";"4.55";"60";"Cc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)s1";"IC50";"'='";"11.7";"nM";"7.93";"";"";"UO_0000065";"18.56";"0.39";"3.38";"11.02";"1";"CHEMBL947228";"Inhibition of human COX2 in human whole blood";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143107";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL272605";"";"0";"421.44";"0";"4.49";"48";"Cc1ccccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1";"IC50";"'='";"5720.0";"nM";"5.24";"";"";"UO_0000065";"12.44";"0.25";"0.75";"7.29";"1";"CHEMBL947228";"Inhibition of human COX2 in human whole blood";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143107";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL1288592";"";"0";"347.50";"0";"4.44";"5g";"O=C(O)C1=Cc2c(cc(Cl)c(Cl)c2Cl)OC1C(F)(F)F";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"23.66";"0.56";"3.78";"17.67";"0";"CHEMBL1291683";"Inhibition of human COX-2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287761";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL257103";"";"0";"385.41";"0";"3.92";"32";"CS(=O)(=O)c1ccc(-c2nc(NC3CCCC3)cc(C(F)(F)F)n2)cc1";"IC50";"'='";"475.9";"nM";"6.32";"";"";"UO_0000065";"16.40";"0.33";"2.40";"8.79";"1";"CHEMBL947228";"Inhibition of human COX2 in human whole blood";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143107";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL311498";"CIANIDANOL";"4";"290.27";"0";"1.55";"(+)-catechin";"Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2";"IC50";"'='";"93300.0";"nM";"4.03";"";"";"UO_0000065";"13.88";"0.26";"2.48";"3.65";"0";"CHEMBL1020816";"Inhibition of COX2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1159315";"1";"Scientific Literature";"J. Nat. Prod.";"2002";"None";""
"CHEMBL270263";"";"0";"292.32";"0";"1.50";"18";"NS(=O)(=O)c1ccc(/N=C/c2ccc(O)c(O)c2)cc1";"IC50";"'='";"2850.0";"nM";"5.54";"";"";"UO_0000065";"18.97";"0.38";"4.05";"4.91";"0";"CHEMBL932255";"Inhibition of COX2 in human whole blood assessed as effect on LPS-stimulated PGE2 production";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141614";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL1916947";"";"0";"262.29";"0";"1.20";"1";"O=C(NS(=O)(=O)c1ccccc1)c1cccnc1";"IC50";"'='";"15800.0";"nM";"4.80";"";"";"UO_0000065";"18.31";"0.36";"3.60";"6.31";"0";"CHEMBL1918778";"Inhibition of COX2 by chemiluminescent enzyme assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914339";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL1916951";"";"0";"276.32";"0";"1.51";"5";"Cc1ccc(S(=O)(=O)NC(=O)c2cccnc2)cc1";"IC50";"'='";"18200.0";"nM";"4.74";"";"";"UO_0000065";"17.15";"0.34";"3.23";"6.23";"0";"CHEMBL1918778";"Inhibition of COX2 by chemiluminescent enzyme assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914339";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL451";"CHLORDIAZEPOXIDE";"4";"299.76";"0";"2.95";"Chlordiazepoxide";"CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL1732";"DIHYDROERGOTAMINE";"4";"583.69";"1";"2.08";"DIHYDROERGOTAMINE";"CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL2108139";"POVIDONE";"4";"None";"None";"None";"POLYVINYLPYRROLIDONE";"";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL115";"INDINAVIR";"4";"613.80";"1";"2.87";"INDINAVIR";"CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL224781";"";"0";"350.34";"0";"2.51";"16b";"O=S(=O)(Nc1ccncc1[S+]([O-])c1ccccc1)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL916302";"Inhibition of COX2 in human whole blood assessed as inhibition of LPS-stimulated PGE2 production";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149303";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL375309";"";"0";"464.54";"0";"4.54";"10s";"COc1ccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1OC";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL919560";"Inhibition of COX2 expressed in CHO cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149247";"1";"Scientific Literature";"J. Med. Chem.";"2004";"CHEMBL3308072";""
"CHEMBL225092";"";"0";"348.30";"0";"3.14";"12o";"COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"18.25";"0.38";"3.22";"8.20";"0";"CHEMBL916302";"Inhibition of COX2 in human whole blood assessed as inhibition of LPS-stimulated PGE2 production";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149303";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL224624";"";"0";"294.33";"0";"2.25";"12f";"COc1ccc(Oc2cnccc2NS(C)(=O)=O)cc1";"IC50";"'='";"2360.0";"nM";"5.63";"";"";"UO_0000065";"19.12";"0.38";"3.38";"7.26";"0";"CHEMBL916302";"Inhibition of COX2 in human whole blood assessed as inhibition of LPS-stimulated PGE2 production";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149303";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL97042";"";"0";"474.99";"1";"5.54";"41";"COc1ccc2c(c1)c(CC(=O)N(C)CCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'>'";"17000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL762913";"In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (66 nM) using [14C]AA (50 uM) was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133457";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL340717";"";"0";"349.81";"0";"4.54";"8";"CS(=O)(=O)c1ccc(-c2[nH]c(Cl)cc2-c2ccc(F)cc2)cc1";"IC50";"'='";"42000.0";"nM";"4.38";"";"";"UO_0000065";"12.51";"0.26";"-0.16";"8.77";"0";"CHEMBL769654";"Tested for inhibitory activity against Prostaglandin G/H synthase 2 from human";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128445";"1";"Scientific Literature";"J. Med. Chem.";"1995";"None";""
"CHEMBL54412";"";"0";"361.82";"0";"4.46";"17b";"NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)c(Cl)c2)cc1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"21.47";"0.44";"3.31";"12.91";"1";"CHEMBL762917";"In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129066";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL52889";"";"0";"404.43";"0";"4.72";"20h";"COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1OC";"IC50";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"15.99";"0.32";"1.75";"12.30";"1";"CHEMBL762917";"In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129066";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL339890";"";"0";"360.37";"0";"3.80";"11";"CS(=O)(=O)c1ccc(-c2[nH]c([N+](=O)[O-])cc2-c2ccc(F)cc2)cc1";"IC50";"'='";"63000.0";"nM";"4.20";"";"";"UO_0000065";"11.66";"0.23";"0.40";"4.51";"0";"CHEMBL769654";"Tested for inhibitory activity against Prostaglandin G/H synthase 2 from human";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128445";"1";"Scientific Literature";"J. Med. Chem.";"1995";"None";""
"CHEMBL442164";"";"0";"362.37";"0";"4.84";"20a";"CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)cc2)cc1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"21.67";"0.43";"3.01";"23.00";"1";"CHEMBL762917";"In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129066";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL1667876";"";"0";"369.73";"0";"4.38";"6c";"Nc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1";"IC50";"'='";"1820.0";"nM";"5.74";"";"";"UO_0000065";"15.52";"0.31";"1.36";"7.91";"0";"CHEMBL1671271";"Inhibition of human COX2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667779";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1669032";"";"0";"372.70";"0";"4.94";"6i";"O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(F)cc3)c2OC1C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1671271";"Inhibition of human COX2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667779";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL150130";"";"0";"279.34";"0";"2.98";"27";"CCc1cc(/C=C/C(N)=O)cc(C(=O)c2ccccc2)c1";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL665716";"In vitro inhibition of PGE-2 generation by LPS-stimulated monocytes isolated from human blood.";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136059";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL2204556";"";"0";"354.77";"0";"4.08";"4d";"Cc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1";"IC50";"'='";"12800.0";"nM";"4.89";"";"";"UO_0000065";"13.79";"0.27";"0.81";"8.06";"0";"CHEMBL2214592";"Inhibition of human recombinant COX2 using PGG2 as substrate and N,N,N,N-tetramethyl-p-phenylnediamine measured for 25 secs by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203127";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"None";""
"CHEMBL359143";"";"0";"322.46";"1";"5.45";"2d";"CSc1ccc(-c2c(-c3ccccc3)nc3sccn23)cc1";"IC50";"'='";"420.0";"nM";"6.38";"";"";"UO_0000065";"19.78";"0.40";"0.93";"36.86";"0";"CHEMBL665718";"In vitro inhibition of the production of PGE-2 in arachidonic acid stimulated chinese hamster ovary (CHO) cells transfected with human cyclooxygenase-2";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129863";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";"CHEMBL3308072";""
"CHEMBL274990";"SC-58125";"0";"384.35";"0";"4.10";"4";"CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"18.33";"0.37";"2.95";"13.56";"0";"CHEMBL768683";"Inhibition of human Prostaglandin G/H synthase 2 at 10 ug/mL expressed as the mean percent inhibition of control PGE-2 production";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129978";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
